Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1431867,0.231079,-0.144531,1.035278,-10.925292,48.950191,-12.817382,98
1431964,0.384277,-0.147827,0.990601,-33.996582,146.545410,0.183105,97
1432062,0.609009,-0.094482,0.832397,-13.183593,60.119625,33.569336,98
1432159,0.336548,-0.131104,0.821533,1.770019,5.920410,4.272461,97
1432256,0.554932,-0.134155,0.678223,21.057127,17.944336,-11.291503,97
1432353,0.607056,-0.096680,0.760742,44.616695,-66.284180,12.023925,97
1432450,0.355591,-0.174194,0.810913,45.898434,-54.077145,18.127441,97
1432548,0.175659,-0.244263,0.836304,52.062984,-96.862785,31.127928,98
1432646,0.343140,-0.317383,1.045654,17.944336,-35.095215,-7.446289,98
1432744,0.099731,-0.337036,0.907471,2.563476,-45.471188,4.211426,98
1432842,-0.116455,-0.217163,0.876709,-7.507324,1.892090,-18.676758,98
1432940,0.161133,-0.180542,1.040771,-35.583496,21.850584,-17.883301,98
